game_turn,player_name,num_cities,population,techs,civics,land_units,corps,armies,naval_units,tiles_owned,tiles_improved,balance_gold,balance_faith,yield_science,yield_culture,yield_gold,yield_faith,yield_production,yield_food,data_source,loaded_at
207,CIVILIZATION_MAYA,8,73,36,21,5,0,0,0,137,28,314,374,142,59,107,28,147,207,player_stats,2025-08-03 19:13:55.339088
207,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,509,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
207,CIVILIZATION_SAMARKAND,1,8,29,17,2,0,0,0,12,8,906,2016,6,5,22,24,9,22,player_stats,2025-08-03 19:13:55.339088
207,CIVILIZATION_PRESLAV,1,9,31,23,4,0,0,0,10,8,53,0,6,5,16,0,4,24,player_stats,2025-08-03 19:13:55.339088
207,CIVILIZATION_JOHANNESBURG,1,10,28,17,6,0,0,1,12,8,148,4394,6,4,22,89,8,27,player_stats,2025-08-03 19:13:55.339088
207,CIVILIZATION_MEXICO_CITY,1,11,28,21,3,0,0,0,10,8,41,73,6,5,8,0,6,26,player_stats,2025-08-03 19:13:55.339088
207,CIVILIZATION_LAHORE,1,10,31,21,4,0,0,0,9,7,764,6776,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
207,CIVILIZATION_PALENQUE,1,12,31,21,2,0,0,0,12,9,315,10293,17,5,17,123,8,36,player_stats,2025-08-03 19:13:55.339088
207,CIVILIZATION_ANTIOCH,1,5,27,21,1,0,0,0,7,2,136,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
207,CIVILIZATION_FEZ,1,10,30,21,0,0,0,0,12,7,1185,1616,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
207,CIVILIZATION_FREE_CITIES,0,0,23,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_POLAND,7,44,31,21,3,0,0,0,102,17,17,476,90,36,26,57,84,120,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_NORWAY,5,23,23,19,3,0,0,1,68,7,284,67,28,37,33,48,45,63,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_MAPUCHE,4,32,32,19,1,0,0,0,66,19,218,287,81,54,37,12,89,80,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_GERMANY,6,41,29,22,1,0,0,0,89,9,126,242,47,70,39,39,53,113,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_GAUL,6,53,30,22,4,0,0,0,117,20,184,406,63,49,34,93,106,136,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_MAYA,8,73,36,21,5,0,0,1,139,28,363,402,140,59,108,28,148,209,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,512,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_SAMARKAND,1,8,29,18,2,0,0,0,12,8,922,2040,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_PRESLAV,1,9,31,23,4,0,0,0,10,8,57,0,6,5,16,0,4,24,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_JOHANNESBURG,1,10,28,18,6,0,0,1,12,8,148,4484,6,4,22,89,8,27,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_MEXICO_CITY,1,11,28,21,4,0,0,0,10,8,38,74,6,5,8,0,6,26,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_LAHORE,1,10,31,21,4,0,0,0,9,7,774,6891,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_PALENQUE,1,13,31,21,2,0,0,0,12,9,318,10417,15,5,15,123,6,36,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_ANTIOCH,1,5,27,22,1,0,0,0,7,2,139,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_FEZ,1,10,30,21,0,0,0,0,12,7,1200,1650,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
208,CIVILIZATION_FREE_CITIES,0,0,24,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_POLAND,7,44,31,21,3,0,0,0,102,17,4,103,90,36,26,57,84,120,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_NORWAY,5,23,24,19,3,0,0,1,70,7,308,116,28,37,33,48,45,63,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_MAPUCHE,4,32,33,19,1,0,0,0,66,19,229,300,81,54,37,12,89,80,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_GERMANY,6,41,29,22,1,0,0,0,89,9,147,281,50,70,40,39,58,108,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_GAUL,6,53,30,22,4,0,0,0,117,20,174,499,63,49,34,93,106,136,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_MAYA,8,73,37,21,5,0,0,1,139,28,406,430,140,59,105,28,159,214,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,515,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_SAMARKAND,1,8,30,19,2,0,0,0,12,8,939,2064,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_PRESLAV,1,9,32,23,4,0,0,0,10,8,61,0,6,5,16,0,4,24,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_JOHANNESBURG,1,10,29,19,6,0,0,1,12,8,149,4574,6,4,22,89,8,27,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_MEXICO_CITY,1,11,29,21,4,0,0,0,10,8,34,75,6,5,8,0,6,26,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_LAHORE,1,10,32,21,4,0,0,0,9,7,785,7006,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_PALENQUE,1,13,31,21,2,0,0,0,12,9,322,10540,15,5,15,123,6,36,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_ANTIOCH,1,5,27,23,1,0,0,0,7,2,141,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_FEZ,1,10,30,21,0,0,0,0,12,7,1214,1685,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
209,CIVILIZATION_FREE_CITIES,0,0,25,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_POLAND,7,44,31,21,3,0,0,0,102,17,0,157,87,35,27,54,80,120,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_NORWAY,5,23,24,19,2,0,0,1,70,7,427,166,28,39,28,50,44,63,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_MAPUCHE,4,32,33,19,1,0,0,0,67,19,240,313,81,54,37,12,89,80,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_GERMANY,6,41,29,22,1,0,0,0,90,9,167,320,47,70,39,39,53,113,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_GAUL,7,54,30,22,8,0,0,0,125,21,154,605,64,52,32,106,115,142,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_MAYA,8,73,37,21,5,0,0,1,139,28,460,458,140,59,106,28,159,214,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,519,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_SAMARKAND,1,8,31,20,2,0,0,0,12,8,955,2088,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_PRESLAV,1,9,32,23,4,0,0,0,10,8,64,0,6,5,16,0,4,24,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_JOHANNESBURG,1,10,30,20,6,0,0,1,12,8,149,4663,6,4,22,89,8,27,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_MEXICO_CITY,1,11,30,21,4,0,0,0,10,8,30,76,6,5,8,0,6,26,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_LAHORE,1,10,32,21,4,0,0,0,9,7,795,7121,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_PALENQUE,1,13,31,21,2,0,0,0,12,9,325,10664,15,5,15,123,6,36,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_ANTIOCH,1,5,27,23,1,0,0,0,7,2,144,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_FEZ,1,10,30,21,0,0,0,0,12,7,1229,1720,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
210,CIVILIZATION_FREE_CITIES,0,0,25,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_POLAND,7,44,31,21,2,0,0,0,102,17,0,209,81,33,26,51,77,120,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_NORWAY,5,24,24,19,2,0,0,1,70,7,113,217,29,39,32,50,46,64,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_MAPUCHE,4,32,33,19,1,0,0,0,68,19,251,326,81,54,37,12,89,80,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_GERMANY,6,41,29,22,1,0,0,0,91,9,185,359,50,70,38,39,57,108,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_GAUL,7,54,30,22,8,0,0,0,125,21,136,131,65,52,35,106,111,144,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_MAYA,8,73,37,21,5,0,0,1,139,29,502,486,140,59,103,28,161,214,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,522,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_SAMARKAND,1,8,32,21,2,0,0,0,12,8,972,2112,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_PRESLAV,1,9,32,23,4,0,0,0,10,8,65,0,6,5,13,0,4,24,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_JOHANNESBURG,1,10,31,21,6,0,0,1,12,9,106,4753,7,5,27,89,11,28,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_MEXICO_CITY,1,11,31,21,4,0,0,0,10,8,27,76,6,5,8,0,6,26,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_LAHORE,1,10,32,21,4,0,0,0,9,7,806,7236,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_PALENQUE,1,13,31,21,2,0,0,0,12,9,323,10788,14,5,9,123,5,35,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_ANTIOCH,1,5,27,23,1,0,0,0,7,2,146,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_FEZ,1,10,30,21,0,0,0,0,12,7,1244,1755,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
211,CIVILIZATION_FREE_CITIES,0,0,25,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_POLAND,7,44,32,21,1,0,0,0,102,17,0,261,81,33,26,51,77,120,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_NORWAY,5,25,24,19,2,0,0,1,70,8,135,294,30,41,32,50,50,64,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_MAPUCHE,4,33,33,19,1,0,0,0,68,19,262,339,81,54,37,12,90,81,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_GERMANY,6,41,29,22,1,0,0,0,92,9,202,398,47,70,37,39,53,112,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_GAUL,7,54,30,22,8,0,0,0,125,21,118,237,65,52,35,106,111,144,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_MAYA,8,73,37,21,5,0,0,1,139,29,186,514,144,59,108,28,167,214,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,526,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_SAMARKAND,1,8,32,22,2,0,0,0,12,8,988,2136,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_PRESLAV,1,9,32,23,4,0,0,0,10,8,70,0,6,5,17,0,5,24,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_JOHANNESBURG,1,11,32,22,6,0,0,1,12,9,105,4843,6,5,24,89,8,28,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_MEXICO_CITY,1,11,32,21,4,0,0,0,10,8,23,77,6,5,8,0,6,27,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_LAHORE,1,10,32,21,4,0,0,0,9,7,816,7351,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_PALENQUE,1,13,32,21,2,0,0,0,12,9,327,10912,15,5,16,123,6,36,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_ANTIOCH,1,5,27,23,1,0,0,0,7,2,148,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_FEZ,1,10,31,21,0,0,0,0,12,7,1258,1790,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
212,CIVILIZATION_FREE_CITIES,0,0,25,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_POLAND,7,44,32,21,1,0,0,0,102,17,0,315,85,35,25,53,77,120,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_NORWAY,5,25,25,19,2,0,0,1,70,8,156,345,30,41,32,50,50,65,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_MAPUCHE,4,33,33,19,1,0,0,0,68,19,272,352,81,54,37,12,90,81,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_GERMANY,6,41,29,22,1,0,0,0,93,9,220,439,50,73,38,41,59,107,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_GAUL,7,54,30,22,8,0,0,0,126,21,101,344,65,52,35,106,112,144,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_MAYA,8,73,37,21,5,0,0,1,139,29,229,542,144,59,107,28,167,215,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,529,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_SAMARKAND,1,8,32,23,2,0,0,0,12,8,989,2160,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_PRESLAV,1,9,32,23,4,0,0,0,10,8,74,0,6,5,17,0,5,24,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_JOHANNESBURG,1,11,32,23,6,0,0,1,12,9,89,4933,6,5,24,89,8,28,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_MEXICO_CITY,1,11,32,21,4,0,0,0,10,8,4,78,6,5,8,0,6,27,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_LAHORE,1,10,32,21,4,0,0,0,9,7,827,7466,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_PALENQUE,1,13,33,21,2,0,0,0,12,9,331,11036,15,5,16,123,6,36,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_ANTIOCH,1,5,27,23,1,0,0,0,7,2,151,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_FEZ,1,10,32,21,0,0,0,0,12,7,1273,1824,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
213,CIVILIZATION_FREE_CITIES,0,0,25,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_POLAND,7,45,32,21,1,0,0,0,103,17,0,368,85,35,25,53,79,122,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_NORWAY,5,25,25,19,2,0,0,1,70,8,178,396,30,41,35,50,51,65,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_MAPUCHE,4,33,33,19,1,0,0,0,68,19,333,365,81,54,37,12,90,81,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_GERMANY,6,41,29,22,1,0,0,0,94,9,235,480,47,73,37,41,55,113,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_GAUL,7,54,30,22,8,0,0,0,126,21,83,450,65,52,35,106,112,144,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_MAYA,8,73,37,21,6,0,0,1,139,29,268,570,144,59,107,28,167,215,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,532,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_SAMARKAND,1,8,32,23,2,0,0,0,12,8,1004,2184,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_PRESLAV,1,9,32,23,4,0,0,0,10,8,79,0,6,5,17,0,5,24,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_JOHANNESBURG,1,11,32,23,6,0,0,1,12,8,87,5023,6,5,24,89,8,27,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_MEXICO_CITY,1,11,32,21,2,0,0,0,10,8,6,79,6,5,8,0,6,27,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_LAHORE,1,10,32,21,4,0,0,0,9,7,837,7581,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_PALENQUE,1,13,33,21,2,0,0,0,12,9,320,11159,15,5,16,123,6,36,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_ANTIOCH,1,5,27,23,1,0,0,0,7,2,153,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_FEZ,1,10,33,21,0,0,0,0,12,7,1288,1859,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
214,CIVILIZATION_FREE_CITIES,0,0,25,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_POLAND,7,45,32,21,0,0,0,0,104,17,0,419,85,33,24,50,76,122,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_NORWAY,5,25,25,19,2,0,0,1,71,8,150,87,30,41,34,50,50,67,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_MAPUCHE,4,33,34,19,1,0,0,0,68,19,344,378,81,54,37,12,90,81,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_GERMANY,6,41,29,23,1,0,0,0,94,9,251,518,46,67,50,37,56,108,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_GAUL,7,55,30,22,8,0,0,0,127,21,110,557,66,54,30,107,111,147,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_MAYA,8,73,37,21,6,0,0,1,139,29,306,599,144,59,107,28,162,211,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,536,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_SAMARKAND,1,8,32,23,2,0,0,0,12,8,1020,2208,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_PRESLAV,1,9,32,23,4,0,0,0,10,8,84,0,6,5,17,0,5,24,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_JOHANNESBURG,1,11,32,23,6,0,0,1,12,8,86,5112,6,5,24,89,8,26,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_MEXICO_CITY,1,11,32,21,2,0,0,0,10,8,8,80,6,5,8,0,6,27,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_LAHORE,1,10,32,21,4,0,0,0,9,7,848,7696,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_PALENQUE,1,13,33,21,2,0,0,0,12,9,307,11283,15,5,16,123,6,36,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_ANTIOCH,1,5,27,23,1,0,0,0,7,2,156,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_FEZ,1,10,33,21,0,0,0,0,12,7,1302,1894,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
215,CIVILIZATION_FREE_CITIES,0,0,25,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_POLAND,7,45,32,21,0,0,0,0,104,17,0,472,92,36,23,52,76,123,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_NORWAY,5,25,25,20,2,0,0,1,71,8,173,138,30,41,34,50,56,67,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_MAPUCHE,4,33,34,19,1,0,0,0,68,19,355,391,81,54,37,12,90,81,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_GERMANY,6,41,29,23,1,0,0,0,95,10,232,556,46,67,52,37,58,109,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_GAUL,7,55,30,23,8,0,0,0,127,21,98,664,66,54,48,107,111,147,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_MAYA,8,74,37,21,6,0,0,1,140,29,199,627,147,60,107,28,165,215,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,539,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_SAMARKAND,1,8,32,23,2,0,0,0,12,8,1018,2232,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_PRESLAV,1,9,32,23,4,0,0,0,10,8,88,0,6,5,17,0,5,24,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_JOHANNESBURG,1,11,32,23,6,0,0,1,12,9,81,5201,6,5,21,89,7,26,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_MEXICO_CITY,1,11,32,21,2,0,0,0,10,8,11,80,6,5,8,0,6,27,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_LAHORE,1,10,32,21,4,0,0,0,9,7,858,7811,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_PALENQUE,1,13,33,22,2,0,0,0,13,9,309,11407,15,5,16,123,6,37,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_ANTIOCH,1,5,27,23,1,0,0,0,7,2,158,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_FEZ,1,10,33,21,0,0,0,0,12,7,1317,1929,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
216,CIVILIZATION_FREE_CITIES,0,0,25,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_POLAND,7,45,32,21,0,0,0,0,104,17,0,64,92,36,23,52,76,123,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_NORWAY,5,25,25,20,2,0,0,1,71,9,194,189,30,41,32,50,58,67,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_MAPUCHE,4,33,34,19,1,0,0,0,69,19,366,404,81,54,37,12,90,81,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_GERMANY,6,41,29,23,1,0,0,0,95,10,262,593,46,67,52,37,58,109,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_GAUL,7,56,31,23,9,0,0,0,127,21,88,161,66,54,48,107,114,148,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_MAYA,8,74,38,21,6,0,0,1,140,29,236,85,147,60,107,28,168,215,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,543,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_SAMARKAND,1,8,32,23,2,0,0,0,12,8,1032,2256,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_PRESLAV,1,9,32,23,4,0,0,0,10,8,93,0,6,5,17,0,5,24,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_JOHANNESBURG,1,11,32,23,6,0,0,1,12,9,79,5291,6,5,24,89,8,27,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_MEXICO_CITY,1,11,32,21,2,0,0,0,10,8,13,81,6,5,8,0,6,27,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_LAHORE,1,10,32,21,4,0,0,0,9,7,869,7926,6,7,23,115,7,21,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_PALENQUE,1,13,33,23,0,0,0,0,13,9,321,11531,15,5,16,123,6,37,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_ANTIOCH,1,5,27,23,1,0,0,0,7,2,160,0,4,4,5,0,2,12,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_FEZ,1,10,33,21,0,0,0,0,12,7,1332,1964,14,7,16,34,6,25,player_stats,2025-08-03 19:13:55.339088
217,CIVILIZATION_FREE_CITIES,0,0,25,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_POLAND,7,45,32,21,0,0,0,0,104,17,0,117,92,36,23,52,76,123,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_NORWAY,5,26,25,20,4,0,0,1,71,9,33,243,30,41,32,55,58,68,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_MAPUCHE,4,33,34,19,1,0,0,0,69,19,36,417,81,54,37,12,90,81,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_GERMANY,6,41,29,23,1,0,0,0,95,10,293,631,46,67,52,37,58,109,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_GAUL,7,56,31,23,9,0,0,0,127,21,79,268,66,54,48,107,115,148,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_MAYA,8,77,38,21,6,0,0,1,140,29,275,112,148,61,110,28,170,218,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_VILNIUS,1,11,29,22,2,0,0,0,9,6,546,0,6,5,12,0,2,27,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_SAMARKAND,1,8,32,23,3,0,0,0,12,8,1045,2281,6,5,21,24,9,22,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_PRESLAV,1,9,32,23,4,0,0,0,10,8,97,0,6,5,17,0,5,24,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_JOHANNESBURG,1,11,32,23,6,0,0,1,12,9,78,5381,6,5,24,89,8,27,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_MEXICO_CITY,1,11,32,21,2,0,0,0,10,8,16,82,6,5,8,0,6,27,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_LAHORE,1,10,32,21,4,0,0,0,9,7,879,8079,6,7,23,153,7,21,player_stats,2025-08-03 19:13:55.339088
218,CIVILIZATION_PALENQUE,1,13,33,24,0,0,0,0,13,9,333,11655,15,5,16,123,6,38,player_stats,2025-08-03 19:13:55.339088
