game_turn,player_id,total_score,score_civics,score_empire,score_great_people,score_religion,score_tech,score_wonder,score_trade,score_pillage,score_income,score_scenario1,score_scenario2,score_scenario3,score_category_e,data_source,loaded_at
263,63,156,78,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,0,451,69,151,35,20,78,15,0,0,0,0,0,0,83,game_scores,2025-08-03 19:13:55.357151
264,1,363,66,87,10,60,56,15,0,0,0,0,0,0,69,game_scores,2025-08-03 19:13:55.357151
264,2,394,66,104,55,0,82,15,0,0,0,0,0,0,72,game_scores,2025-08-03 19:13:55.357151
264,3,475,81,145,45,20,68,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
264,4,597,78,186,35,30,70,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
264,5,812,75,317,80,0,94,120,0,0,0,0,0,0,126,game_scores,2025-08-03 19:13:55.357151
264,6,175,72,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,7,181,78,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,8,169,78,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,9,169,69,30,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,10,177,78,23,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,11,179,84,25,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,12,174,72,28,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,13,176,81,17,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,14,187,81,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,62,117,42,9,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
264,63,156,78,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,0,451,69,151,35,20,78,15,0,0,0,0,0,0,83,game_scores,2025-08-03 19:13:55.357151
265,1,363,66,87,10,60,56,15,0,0,0,0,0,0,69,game_scores,2025-08-03 19:13:55.357151
265,2,394,66,104,55,0,82,15,0,0,0,0,0,0,72,game_scores,2025-08-03 19:13:55.357151
265,3,475,81,145,45,20,68,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
265,4,598,78,187,35,30,70,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
265,5,822,75,327,80,0,94,120,0,0,0,0,0,0,126,game_scores,2025-08-03 19:13:55.357151
265,6,175,72,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,7,181,78,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,8,169,78,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,9,168,69,29,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,10,177,78,23,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,11,179,84,25,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,12,174,72,28,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,13,176,81,17,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,14,190,84,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
265,63,156,78,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,0,451,69,151,35,20,78,15,0,0,0,0,0,0,83,game_scores,2025-08-03 19:13:55.357151
266,1,363,66,87,10,60,56,15,0,0,0,0,0,0,69,game_scores,2025-08-03 19:13:55.357151
266,2,395,66,105,55,0,82,15,0,0,0,0,0,0,72,game_scores,2025-08-03 19:13:55.357151
266,3,477,81,147,45,20,68,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
266,4,602,78,189,35,30,72,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
266,5,823,75,328,80,0,94,120,0,0,0,0,0,0,126,game_scores,2025-08-03 19:13:55.357151
266,6,175,72,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,7,181,78,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,8,169,78,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,9,168,69,29,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,10,177,78,23,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,11,179,84,25,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,12,174,72,28,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,13,176,81,17,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,14,190,84,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
266,63,156,78,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,0,451,69,151,35,20,78,15,0,0,0,0,0,0,83,game_scores,2025-08-03 19:13:55.357151
267,1,363,66,87,10,60,56,15,0,0,0,0,0,0,69,game_scores,2025-08-03 19:13:55.357151
267,2,395,66,105,55,0,82,15,0,0,0,0,0,0,72,game_scores,2025-08-03 19:13:55.357151
267,3,478,81,148,45,20,68,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
267,4,603,78,190,35,30,72,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
267,5,839,78,330,85,0,94,120,0,0,0,0,0,0,132,game_scores,2025-08-03 19:13:55.357151
267,6,175,72,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,7,181,78,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,8,169,78,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,9,168,69,29,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,10,177,78,23,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,11,179,84,25,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,12,174,72,28,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,13,176,81,17,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,14,190,84,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
267,63,156,78,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,0,453,69,151,35,22,78,15,0,0,0,0,0,0,83,game_scores,2025-08-03 19:13:55.357151
268,1,363,66,87,10,60,56,15,0,0,0,0,0,0,69,game_scores,2025-08-03 19:13:55.357151
268,2,395,66,105,55,0,82,15,0,0,0,0,0,0,72,game_scores,2025-08-03 19:13:55.357151
268,3,488,84,150,45,20,70,30,0,0,0,0,0,0,89,game_scores,2025-08-03 19:13:55.357151
268,4,603,78,190,35,30,72,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
268,5,840,78,331,85,0,94,120,0,0,0,0,0,0,132,game_scores,2025-08-03 19:13:55.357151
268,6,175,72,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,7,181,78,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,8,169,78,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,9,168,69,29,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,10,177,78,23,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,11,179,84,25,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,12,174,72,28,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,13,176,81,17,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,14,190,84,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
268,63,156,78,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,0,471,69,151,35,22,78,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
269,1,363,66,87,10,60,56,15,0,0,0,0,0,0,69,game_scores,2025-08-03 19:13:55.357151
269,2,396,66,106,55,0,82,15,0,0,0,0,0,0,72,game_scores,2025-08-03 19:13:55.357151
269,3,488,84,150,45,20,70,30,0,0,0,0,0,0,89,game_scores,2025-08-03 19:13:55.357151
269,4,607,81,191,35,30,72,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
269,5,842,78,332,85,0,94,120,0,0,0,0,0,0,133,game_scores,2025-08-03 19:13:55.357151
269,6,175,72,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,7,181,78,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,8,169,78,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,9,168,69,29,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,10,177,78,23,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,11,182,87,25,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,12,174,72,28,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,13,179,84,17,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,14,193,87,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
269,63,159,81,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,0,475,69,153,35,22,80,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
270,1,367,69,87,10,60,56,15,0,0,0,0,0,0,70,game_scores,2025-08-03 19:13:55.357151
270,2,396,66,106,55,0,82,15,0,0,0,0,0,0,72,game_scores,2025-08-03 19:13:55.357151
270,3,489,84,151,45,20,70,30,0,0,0,0,0,0,89,game_scores,2025-08-03 19:13:55.357151
270,4,613,81,197,35,30,72,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
270,5,847,78,337,85,0,94,120,0,0,0,0,0,0,133,game_scores,2025-08-03 19:13:55.357151
270,6,175,72,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,7,181,78,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,8,169,78,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,9,169,69,30,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,10,177,78,23,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,11,182,87,25,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,12,174,72,28,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,13,179,84,17,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,14,193,87,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
270,63,159,81,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,0,475,69,153,35,22,80,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
271,1,374,69,94,10,60,56,15,0,0,0,0,0,0,70,game_scores,2025-08-03 19:13:55.357151
271,2,396,66,106,55,0,82,15,0,0,0,0,0,0,72,game_scores,2025-08-03 19:13:55.357151
271,3,489,84,151,45,20,70,30,0,0,0,0,0,0,89,game_scores,2025-08-03 19:13:55.357151
271,4,615,81,199,35,28,74,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
271,5,861,81,342,90,0,94,120,0,0,0,0,0,0,134,game_scores,2025-08-03 19:13:55.357151
271,6,175,72,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,7,181,78,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,8,169,78,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,9,169,69,30,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,10,178,78,24,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,11,183,87,26,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,12,174,72,28,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,13,180,84,18,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,14,193,87,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
271,63,159,81,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,0,475,69,153,35,22,80,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
272,1,374,69,94,10,60,56,15,0,0,0,0,0,0,70,game_scores,2025-08-03 19:13:55.357151
272,2,400,69,106,55,0,82,15,0,0,0,0,0,0,73,game_scores,2025-08-03 19:13:55.357151
272,3,490,84,152,45,20,70,30,0,0,0,0,0,0,89,game_scores,2025-08-03 19:13:55.357151
272,4,615,81,199,35,28,74,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
272,5,863,81,344,90,0,94,120,0,0,0,0,0,0,134,game_scores,2025-08-03 19:13:55.357151
272,6,176,72,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,7,181,78,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,8,169,78,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,9,169,69,30,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,10,178,78,24,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,11,183,87,26,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,12,174,72,28,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,13,180,84,18,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,14,193,87,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
272,63,159,81,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,0,475,69,153,35,22,80,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
273,1,377,69,95,10,60,58,15,0,0,0,0,0,0,70,game_scores,2025-08-03 19:13:55.357151
273,2,400,69,106,55,0,82,15,0,0,0,0,0,0,73,game_scores,2025-08-03 19:13:55.357151
273,3,491,84,153,45,20,70,30,0,0,0,0,0,0,89,game_scores,2025-08-03 19:13:55.357151
273,4,616,81,200,35,28,74,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
273,5,865,81,344,90,0,96,120,0,0,0,0,0,0,134,game_scores,2025-08-03 19:13:55.357151
273,6,176,72,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,7,181,78,25,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,8,169,78,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,9,169,69,30,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,10,178,78,24,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,11,183,87,26,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,12,174,72,28,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,13,180,84,18,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,14,193,87,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
273,63,159,81,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,0,475,69,153,35,22,80,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
274,1,377,69,95,10,60,58,15,0,0,0,0,0,0,70,game_scores,2025-08-03 19:13:55.357151
274,2,400,69,106,55,0,82,15,0,0,0,0,0,0,73,game_scores,2025-08-03 19:13:55.357151
274,3,491,84,153,45,20,70,30,0,0,0,0,0,0,89,game_scores,2025-08-03 19:13:55.357151
274,4,617,84,200,35,26,74,75,0,0,0,0,0,0,123,game_scores,2025-08-03 19:13:55.357151
274,5,871,81,344,95,0,96,120,0,0,0,0,0,0,135,game_scores,2025-08-03 19:13:55.357151
274,6,179,75,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,7,185,81,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,8,172,81,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,9,172,72,30,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,10,181,81,24,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,11,183,87,26,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,12,178,75,29,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,13,180,84,18,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,14,193,87,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
274,63,162,84,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,0,479,69,155,35,24,80,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
275,1,377,69,95,10,60,58,15,0,0,0,0,0,0,70,game_scores,2025-08-03 19:13:55.357151
275,2,405,69,107,55,0,84,15,0,0,0,0,0,0,75,game_scores,2025-08-03 19:13:55.357151
275,3,492,84,152,45,20,72,30,0,0,0,0,0,0,89,game_scores,2025-08-03 19:13:55.357151
275,4,623,84,197,35,26,74,75,0,0,0,0,0,0,132,game_scores,2025-08-03 19:13:55.357151
275,5,875,81,346,95,0,96,120,0,0,0,0,0,0,137,game_scores,2025-08-03 19:13:55.357151
275,6,182,78,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,7,188,84,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,8,175,84,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,9,175,75,30,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,10,184,84,24,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,11,183,87,26,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,12,181,78,29,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,13,180,84,18,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,14,193,87,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
275,63,162,84,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,0,480,69,156,35,24,80,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
276,1,378,69,95,10,60,58,15,0,0,0,0,0,0,71,game_scores,2025-08-03 19:13:55.357151
276,2,406,69,108,55,0,84,15,0,0,0,0,0,0,75,game_scores,2025-08-03 19:13:55.357151
276,3,492,84,152,45,20,72,30,0,0,0,0,0,0,89,game_scores,2025-08-03 19:13:55.357151
276,4,626,84,198,35,26,76,75,0,0,0,0,0,0,132,game_scores,2025-08-03 19:13:55.357151
276,5,878,81,349,95,0,96,120,0,0,0,0,0,0,137,game_scores,2025-08-03 19:13:55.357151
276,6,185,81,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,7,191,87,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,8,178,87,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,9,178,78,30,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,10,187,87,24,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,11,183,87,26,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,12,184,81,29,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,13,180,84,18,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,14,193,87,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
276,63,162,84,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,0,480,69,156,35,24,80,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
277,1,378,69,95,10,60,58,15,0,0,0,0,0,0,71,game_scores,2025-08-03 19:13:55.357151
277,2,406,69,108,55,0,84,15,0,0,0,0,0,0,75,game_scores,2025-08-03 19:13:55.357151
277,3,508,84,158,50,20,72,30,0,0,0,0,0,0,94,game_scores,2025-08-03 19:13:55.357151
277,4,627,84,199,35,26,76,75,0,0,0,0,0,0,132,game_scores,2025-08-03 19:13:55.357151
277,5,885,81,356,95,0,96,120,0,0,0,0,0,0,137,game_scores,2025-08-03 19:13:55.357151
277,6,188,84,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,7,191,87,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,8,178,87,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,9,181,81,30,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,10,187,87,24,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,11,183,87,26,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,12,187,84,29,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,13,180,84,18,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,14,193,87,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
277,63,162,84,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,0,481,69,157,35,24,80,30,0,0,0,0,0,0,86,game_scores,2025-08-03 19:13:55.357151
278,1,378,69,95,10,60,58,15,0,0,0,0,0,0,71,game_scores,2025-08-03 19:13:55.357151
278,2,409,72,108,55,0,84,15,0,0,0,0,0,0,75,game_scores,2025-08-03 19:13:55.357151
278,3,512,84,159,50,20,72,30,0,0,0,0,0,0,97,game_scores,2025-08-03 19:13:55.357151
278,4,632,84,198,40,26,76,75,0,0,0,0,0,0,133,game_scores,2025-08-03 19:13:55.357151
278,5,886,81,357,95,0,96,120,0,0,0,0,0,0,137,game_scores,2025-08-03 19:13:55.357151
278,6,189,84,27,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,7,191,87,26,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,8,178,87,21,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,9,184,84,30,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,10,187,87,24,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,11,183,87,26,0,0,70,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,12,190,87,29,0,0,74,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,13,180,84,18,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,14,193,87,30,0,0,76,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,62,108,42,0,0,0,66,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
278,63,162,84,0,0,0,78,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
279,0,487,69,160,35,24,80,30,0,0,0,0,0,0,89,game_scores,2025-08-03 19:13:55.357151
279,1,378,69,95,10,60,58,15,0,0,0,0,0,0,71,game_scores,2025-08-03 19:13:55.357151
279,2,410,72,109,55,0,84,15,0,0,0,0,0,0,75,game_scores,2025-08-03 19:13:55.357151
279,3,515,84,159,50,20,72,30,0,0,0,0,0,0,100,game_scores,2025-08-03 19:13:55.357151
279,4,632,84,198,40,26,76,75,0,0,0,0,0,0,133,game_scores,2025-08-03 19:13:55.357151
279,5,892,81,359,95,0,96,120,0,0,0,0,0,0,141,game_scores,2025-08-03 19:13:55.357151
