game_turn,player_name,num_cities,population,techs,civics,land_units,corps,armies,naval_units,tiles_owned,tiles_improved,balance_gold,balance_faith,yield_science,yield_culture,yield_gold,yield_faith,yield_production,yield_food,data_source,loaded_at,tiles_by_type,buildings,districts,population_alt,outgoing_trade_routes,tourism,diplo_victory_points,balance_favor,lifetime_favor,co2_per_turn,data_source_ext,loaded_at_ext,player_id,total_score,score_civics,score_empire,score_great_people,score_religion,score_tech,score_wonder,score_trade,score_pillage,score_income,score_scenario1,score_scenario2,score_scenario3,score_category_e,data_source_score,loaded_at_score,total_yields,total_military,infrastructure_total,game_phase
111,CIVILIZATION_MEXICO_CITY,1.0,9.0,14.0,12.0,5.0,0.0,0.0,0.0,10.0,8.0,366.0,0.0,5.0,4.0,6.0,0.0,5.0,23.0,player_stats,2025-08-03 19:13:55.368470,10.0,14.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,10.0,83.0,36.0,19.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,14.0,5.0,14.0,Early
111,CIVILIZATION_NORWAY,2.0,7.0,8.0,11.0,2.0,0.0,0.0,2.0,25.0,9.0,187.0,112.0,8.0,13.0,10.0,8.0,16.0,20.0,player_stats,2025-08-03 19:13:55.368470,25.0,15.0,2.0,8.0,0.0,8.0,0.0,65.0,65.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,1.0,117.0,33.0,24.0,5.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,game_scores,2025-08-03 19:13:55.386101,37.0,4.0,17.0,Early
111,CIVILIZATION_PALENQUE,1.0,9.0,18.0,12.0,6.0,0.0,0.0,0.0,12.0,7.0,261.0,865.0,9.0,5.0,9.0,39.0,5.0,27.0,player_stats,2025-08-03 19:13:55.368470,12.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,12.0,93.0,36.0,21.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,19.0,6.0,15.0,Early
111,CIVILIZATION_POLAND,4.0,14.0,13.0,10.0,4.0,0.0,0.0,0.0,48.0,10.0,87.0,195.0,15.0,15.0,12.0,5.0,30.0,48.0,player_stats,2025-08-03 19:13:55.368470,48.0,14.0,4.0,18.0,3.0,0.0,0.0,13.0,13.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,0.0,140.0,30.0,46.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,game_scores,2025-08-03 19:13:55.386101,60.0,4.0,18.0,Early
111,CIVILIZATION_PRESLAV,1.0,6.0,12.0,12.0,4.0,0.0,0.0,0.0,9.0,5.0,355.0,0.0,6.0,4.0,11.0,0.0,4.0,14.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,8.0,75.0,36.0,15.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,14.0,4.0,12.0,Early
111,CIVILIZATION_SAMARKAND,1.0,6.0,12.0,11.0,4.0,0.0,0.0,0.0,9.0,4.0,431.0,0.0,4.0,4.0,12.0,0.0,5.0,14.0,player_stats,2025-08-03 19:13:55.368470,9.0,14.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,7.0,74.0,33.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,13.0,4.0,15.0,Early
111,CIVILIZATION_VILNIUS,1.0,9.0,12.0,12.0,2.0,0.0,0.0,0.0,9.0,4.0,387.0,0.0,6.0,4.0,7.0,0.0,2.0,20.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,6.0,77.0,36.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,12.0,2.0,12.0,Early
111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,28.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,0.0,0.0,0.0,Early
111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,68.0,36.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,0.0,0.0,0.0,Early
112,CIVILIZATION_ANTIOCH,1.0,5.0,9.0,11.0,4.0,0.0,0.0,0.0,7.0,1.0,212.0,0.0,4.0,4.0,5.0,0.0,1.0,9.0,player_stats,2025-08-03 19:13:55.368470,7.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,13.0,63.0,33.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,9.0,4.0,11.0,Early
112,CIVILIZATION_FEZ,1.0,6.0,17.0,12.0,2.0,0.0,0.0,0.0,11.0,5.0,294.0,57.0,10.0,4.0,13.0,1.0,5.0,17.0,player_stats,2025-08-03 19:13:55.368470,11.0,14.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,14.0,88.0,36.0,20.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,19.0,2.0,16.0,Early
112,CIVILIZATION_FREE_CITIES,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats,2025-08-03 19:13:55.368470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,Early
112,CIVILIZATION_GAUL,4.0,22.0,14.0,12.0,4.0,0.0,0.0,1.0,59.0,13.0,190.0,128.0,24.0,26.0,20.0,4.0,57.0,73.0,player_stats,2025-08-03 19:13:55.368470,59.0,17.0,1.0,27.0,4.0,6.0,0.0,14.0,14.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,4.0,184.0,36.0,53.0,0.0,0.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,game_scores,2025-08-03 19:13:55.386101,107.0,5.0,18.0,Early
112,CIVILIZATION_GERMANY,3.0,17.0,16.0,14.0,2.0,0.0,0.0,0.0,38.0,6.0,246.0,259.0,22.0,25.0,17.0,17.0,28.0,56.0,player_stats,2025-08-03 19:13:55.368470,38.0,24.0,4.0,21.0,0.0,8.0,0.0,90.0,90.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,3.0,172.0,42.0,46.0,5.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,game_scores,2025-08-03 19:13:55.386101,75.0,2.0,28.0,Early
112,CIVILIZATION_JOHANNESBURG,1.0,7.0,14.0,12.0,5.0,0.0,0.0,0.0,9.0,4.0,370.0,0.0,5.0,4.0,11.0,0.0,5.0,17.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,9.0,83.0,36.0,19.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,14.0,5.0,13.0,Early
112,CIVILIZATION_LAHORE,1.0,7.0,16.0,12.0,5.0,0.0,0.0,0.0,9.0,7.0,234.0,0.0,5.0,7.0,11.0,0.0,7.0,19.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,11.0,85.0,36.0,19.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,19.0,5.0,13.0,Early
112,CIVILIZATION_MAPUCHE,5.0,22.0,16.0,11.0,1.0,0.0,0.0,0.0,52.0,12.0,297.0,0.0,42.0,26.0,7.0,0.0,45.0,61.0,player_stats,2025-08-03 19:13:55.368470,52.0,13.0,5.0,38.0,4.0,0.0,0.0,98.0,98.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,2.0,156.0,33.0,61.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,game_scores,2025-08-03 19:13:55.386101,113.0,1.0,18.0,Early
112,CIVILIZATION_MAYA,4.0,19.0,15.0,9.0,4.0,0.0,0.0,0.0,47.0,13.0,331.0,140.0,43.0,10.0,30.0,8.0,42.0,63.0,player_stats,2025-08-03 19:13:55.368470,47.0,24.0,7.0,15.0,0.0,16.0,0.0,53.0,53.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,5.0,209.0,24.0,60.0,15.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,game_scores,2025-08-03 19:13:55.386101,95.0,4.0,31.0,Early
112,CIVILIZATION_MEXICO_CITY,1.0,9.0,14.0,12.0,5.0,0.0,0.0,0.0,10.0,8.0,367.0,0.0,5.0,4.0,6.0,0.0,5.0,23.0,player_stats,2025-08-03 19:13:55.368470,10.0,14.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,10.0,83.0,36.0,19.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,14.0,5.0,14.0,Early
112,CIVILIZATION_NORWAY,3.0,8.0,9.0,11.0,2.0,0.0,0.0,2.0,32.0,9.0,196.0,121.0,9.0,13.0,11.0,8.0,20.0,24.0,player_stats,2025-08-03 19:13:55.368470,32.0,15.0,2.0,9.0,0.0,8.0,0.0,67.0,67.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,1.0,123.0,33.0,30.0,5.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,game_scores,2025-08-03 19:13:55.386101,42.0,4.0,17.0,Early
112,CIVILIZATION_PALENQUE,1.0,10.0,18.0,12.0,6.0,0.0,0.0,0.0,12.0,7.0,260.0,905.0,11.0,5.0,9.0,39.0,5.0,27.0,player_stats,2025-08-03 19:13:55.368470,12.0,14.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,12.0,94.0,36.0,22.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,21.0,6.0,15.0,Early
112,CIVILIZATION_POLAND,4.0,14.0,13.0,10.0,4.0,0.0,0.0,0.0,48.0,11.0,90.0,200.0,15.0,15.0,13.0,5.0,33.0,48.0,player_stats,2025-08-03 19:13:55.368470,48.0,14.0,4.0,18.0,3.0,0.0,0.0,14.0,14.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,0.0,140.0,30.0,46.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,game_scores,2025-08-03 19:13:55.386101,63.0,4.0,18.0,Early
112,CIVILIZATION_PRESLAV,1.0,6.0,12.0,12.0,4.0,0.0,0.0,0.0,9.0,5.0,364.0,0.0,6.0,4.0,11.0,0.0,4.0,14.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,8.0,75.0,36.0,15.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,14.0,4.0,12.0,Early
112,CIVILIZATION_SAMARKAND,1.0,6.0,12.0,11.0,4.0,0.0,0.0,0.0,9.0,4.0,443.0,0.0,4.0,4.0,12.0,0.0,5.0,14.0,player_stats,2025-08-03 19:13:55.368470,9.0,14.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,7.0,74.0,33.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,13.0,4.0,15.0,Early
112,CIVILIZATION_VILNIUS,1.0,9.0,12.0,12.0,2.0,0.0,0.0,0.0,9.0,4.0,394.0,0.0,6.0,4.0,7.0,0.0,2.0,20.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,6.0,77.0,36.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,12.0,2.0,12.0,Early
112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,28.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,0.0,0.0,0.0,Early
112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,68.0,36.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,0.0,0.0,0.0,Early
113,CIVILIZATION_ANTIOCH,1.0,4.0,9.0,11.0,4.0,0.0,0.0,0.0,7.0,1.0,215.0,0.0,4.0,4.0,5.0,0.0,1.0,9.0,player_stats,2025-08-03 19:13:55.368470,7.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,13.0,62.0,33.0,11.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,9.0,4.0,11.0,Early
113,CIVILIZATION_FEZ,1.0,6.0,18.0,12.0,2.0,0.0,0.0,0.0,11.0,5.0,302.0,58.0,10.0,4.0,13.0,1.0,5.0,17.0,player_stats,2025-08-03 19:13:55.368470,11.0,14.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,14.0,90.0,36.0,20.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,19.0,2.0,16.0,Early
113,CIVILIZATION_FREE_CITIES,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats,2025-08-03 19:13:55.368470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,Early
113,CIVILIZATION_GAUL,4.0,22.0,15.0,12.0,4.0,0.0,0.0,1.0,59.0,13.0,201.0,132.0,24.0,26.0,20.0,4.0,57.0,73.0,player_stats,2025-08-03 19:13:55.368470,59.0,17.0,1.0,27.0,4.0,6.0,0.0,16.0,16.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,4.0,184.0,36.0,53.0,0.0,0.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,game_scores,2025-08-03 19:13:55.386101,107.0,5.0,18.0,Early
113,CIVILIZATION_GERMANY,3.0,17.0,16.0,14.0,2.0,0.0,0.0,0.0,39.0,6.0,161.0,276.0,22.0,25.0,14.0,17.0,28.0,56.0,player_stats,2025-08-03 19:13:55.368470,39.0,24.0,4.0,21.0,0.0,8.0,0.0,93.0,93.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,3.0,176.0,42.0,46.0,5.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,game_scores,2025-08-03 19:13:55.386101,75.0,2.0,28.0,Early
113,CIVILIZATION_JOHANNESBURG,1.0,7.0,14.0,12.0,5.0,0.0,0.0,0.0,9.0,5.0,381.0,0.0,5.0,4.0,11.0,0.0,5.0,17.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,9.0,83.0,36.0,19.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,14.0,5.0,13.0,Early
113,CIVILIZATION_LAHORE,1.0,7.0,17.0,12.0,5.0,0.0,0.0,0.0,9.0,7.0,242.0,0.0,5.0,7.0,11.0,0.0,7.0,19.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,11.0,87.0,36.0,19.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,19.0,5.0,13.0,Early
113,CIVILIZATION_MAPUCHE,5.0,22.0,16.0,12.0,1.0,0.0,0.0,0.0,53.0,12.0,296.0,0.0,42.0,26.0,7.0,0.0,45.0,65.0,player_stats,2025-08-03 19:13:55.368470,53.0,13.0,5.0,38.0,4.0,0.0,0.0,100.0,100.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,2.0,156.0,33.0,61.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,game_scores,2025-08-03 19:13:55.386101,113.0,1.0,18.0,Early
113,CIVILIZATION_MAYA,4.0,20.0,15.0,9.0,4.0,0.0,0.0,0.0,47.0,13.0,352.0,148.0,42.0,10.0,30.0,8.0,41.0,67.0,player_stats,2025-08-03 19:13:55.368470,47.0,24.0,7.0,15.0,0.0,16.0,0.0,54.0,54.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,5.0,213.0,27.0,61.0,15.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,game_scores,2025-08-03 19:13:55.386101,93.0,4.0,31.0,Early
113,CIVILIZATION_MEXICO_CITY,1.0,9.0,14.0,12.0,5.0,0.0,0.0,0.0,10.0,8.0,366.0,0.0,5.0,4.0,4.0,0.0,5.0,23.0,player_stats,2025-08-03 19:13:55.368470,10.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,10.0,83.0,36.0,19.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,14.0,5.0,14.0,Early
113,CIVILIZATION_NORWAY,3.0,8.0,9.0,11.0,2.0,0.0,0.0,2.0,32.0,8.0,205.0,130.0,8.0,8.0,11.0,8.0,20.0,25.0,player_stats,2025-08-03 19:13:55.368470,32.0,16.0,2.0,6.0,0.0,8.0,0.0,69.0,69.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,1.0,126.0,33.0,31.0,5.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,game_scores,2025-08-03 19:13:55.386101,36.0,4.0,18.0,Early
113,CIVILIZATION_PALENQUE,1.0,10.0,18.0,12.0,6.0,0.0,0.0,0.0,12.0,7.0,242.0,945.0,11.0,5.0,9.0,39.0,5.0,27.0,player_stats,2025-08-03 19:13:55.368470,12.0,14.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,12.0,94.0,36.0,22.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,21.0,6.0,15.0,Early
113,CIVILIZATION_POLAND,4.0,14.0,13.0,11.0,4.0,0.0,0.0,0.0,48.0,10.0,92.0,26.0,17.0,17.0,13.0,6.0,37.0,49.0,player_stats,2025-08-03 19:13:55.368470,48.0,14.0,4.0,18.0,3.0,0.0,0.0,15.0,15.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,0.0,146.0,30.0,46.0,5.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,game_scores,2025-08-03 19:13:55.386101,71.0,4.0,18.0,Early
113,CIVILIZATION_PRESLAV,1.0,6.0,12.0,12.0,4.0,0.0,0.0,0.0,9.0,5.0,373.0,0.0,6.0,4.0,11.0,0.0,4.0,14.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,8.0,75.0,36.0,15.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,14.0,4.0,12.0,Early
113,CIVILIZATION_SAMARKAND,1.0,6.0,12.0,11.0,4.0,0.0,0.0,0.0,9.0,4.0,455.0,0.0,4.0,4.0,12.0,0.0,5.0,14.0,player_stats,2025-08-03 19:13:55.368470,9.0,14.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,7.0,74.0,33.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,13.0,4.0,15.0,Early
113,CIVILIZATION_VILNIUS,1.0,9.0,12.0,12.0,2.0,0.0,0.0,0.0,9.0,4.0,155.0,0.0,6.0,4.0,7.0,0.0,2.0,20.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,6.0,77.0,36.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,12.0,2.0,12.0,Early
113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,28.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,0.0,0.0,0.0,Early
113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,70.0,36.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,0.0,0.0,0.0,Early
114,CIVILIZATION_ANTIOCH,1.0,5.0,9.0,11.0,4.0,0.0,0.0,0.0,7.0,1.0,217.0,0.0,4.0,4.0,5.0,0.0,1.0,9.0,player_stats,2025-08-03 19:13:55.368470,7.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,13.0,63.0,33.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,9.0,4.0,11.0,Early
114,CIVILIZATION_FEZ,1.0,6.0,18.0,12.0,2.0,0.0,0.0,0.0,11.0,5.0,310.0,59.0,10.0,4.0,13.0,1.0,5.0,17.0,player_stats,2025-08-03 19:13:55.368470,11.0,14.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,14.0,92.0,36.0,20.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,19.0,2.0,16.0,Early
114,CIVILIZATION_FREE_CITIES,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats,2025-08-03 19:13:55.368470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,Early
114,CIVILIZATION_GAUL,4.0,22.0,15.0,12.0,4.0,0.0,0.0,1.0,60.0,14.0,126.0,137.0,24.0,26.0,20.0,4.0,59.0,73.0,player_stats,2025-08-03 19:13:55.368470,60.0,17.0,1.0,27.0,4.0,6.0,0.0,18.0,18.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,4.0,186.0,36.0,53.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,game_scores,2025-08-03 19:13:55.386101,109.0,5.0,18.0,Early
114,CIVILIZATION_GERMANY,3.0,17.0,16.0,14.0,2.0,0.0,0.0,0.0,39.0,6.0,167.0,294.0,22.0,25.0,14.0,17.0,28.0,56.0,player_stats,2025-08-03 19:13:55.368470,39.0,24.0,4.0,21.0,0.0,8.0,0.0,96.0,96.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,3.0,176.0,42.0,46.0,5.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,game_scores,2025-08-03 19:13:55.386101,75.0,2.0,28.0,Early
114,CIVILIZATION_JOHANNESBURG,1.0,7.0,14.0,12.0,5.0,0.0,0.0,0.0,9.0,5.0,392.0,0.0,5.0,4.0,11.0,0.0,5.0,17.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,9.0,83.0,36.0,19.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,14.0,5.0,13.0,Early
114,CIVILIZATION_LAHORE,1.0,7.0,18.0,12.0,5.0,0.0,0.0,0.0,9.0,7.0,249.0,0.0,5.0,7.0,11.0,0.0,7.0,19.0,player_stats,2025-08-03 19:13:55.368470,9.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,11.0,89.0,36.0,19.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,game_scores,2025-08-03 19:13:55.386101,19.0,5.0,13.0,Early
114,CIVILIZATION_MAPUCHE,5.0,22.0,16.0,12.0,1.0,0.0,0.0,0.0,54.0,12.0,299.0,0.0,42.0,27.0,10.0,0.0,44.0,64.0,player_stats,2025-08-03 19:13:55.368470,54.0,13.0,6.0,38.0,4.0,0.0,0.0,102.0,102.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,2.0,163.0,36.0,63.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,game_scores,2025-08-03 19:13:55.386101,113.0,1.0,19.0,Early
114,CIVILIZATION_MAYA,4.0,21.0,15.0,9.0,4.0,0.0,0.0,0.0,47.0,13.0,136.0,157.0,44.0,14.0,33.0,8.0,42.0,69.0,player_stats,2025-08-03 19:13:55.368470,47.0,25.0,7.0,16.0,0.0,16.0,0.0,55.0,55.0,0.0,player_stats_2,2025-08-03 19:13:55.376799,5.0,215.0,27.0,63.0,15.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,game_scores,2025-08-03 19:13:55.386101,100.0,4.0,32.0,Early
