game_turn,player_name,tiles_by_type,buildings,districts,population_alt,outgoing_trade_routes,tourism,diplo_victory_points,balance_favor,lifetime_favor,co2_per_turn,data_source,loaded_at
281,CIVILIZATION_MEXICO_CITY,10,14,0,11,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
281,CIVILIZATION_LAHORE,15,12,1,9,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
281,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
281,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
281,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
281,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_POLAND,129,117,14,55,0,29,8,181,696,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_NORWAY,80,64,7,44,0,18,4,85,424,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_MAPUCHE,76,78,11,61,12,30,4,91,501,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_GERMANY,129,67,22,59,10,75,4,139,757,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_GAUL,170,129,23,69,11,47,8,69,307,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_MAYA,228,295,46,101,23,82,5,60,344,6,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_VILNIUS,12,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_SAMARKAND,13,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_JOHANNESBURG,15,17,2,9,23,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_LAHORE,15,12,1,9,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
282,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_POLAND,129,118,14,55,0,29,8,187,702,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_NORWAY,81,64,7,44,0,18,4,88,427,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_MAPUCHE,76,78,11,61,12,30,4,94,504,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_GERMANY,130,69,22,61,10,77,4,145,763,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_GAUL,170,129,23,69,11,47,8,74,312,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_MAYA,229,295,46,102,23,82,5,60,344,7,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_VILNIUS,12,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_JOHANNESBURG,15,17,2,9,23,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_LAHORE,15,12,1,9,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
283,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_POLAND,129,118,14,56,0,31,8,193,708,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_NORWAY,81,64,7,44,0,18,4,90,429,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_MAPUCHE,79,78,11,61,12,30,4,98,508,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_GERMANY,130,70,23,61,10,77,4,152,770,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_GAUL,170,129,23,69,11,47,8,79,317,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_MAYA,230,296,46,102,38,82,5,60,344,7,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_VILNIUS,12,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_JOHANNESBURG,15,17,2,9,23,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_LAHORE,15,12,1,9,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
284,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_POLAND,130,118,14,55,0,31,8,199,714,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_NORWAY,81,64,7,44,0,18,4,92,431,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_MAPUCHE,80,78,12,60,4,33,4,102,512,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_GERMANY,131,70,23,61,10,77,4,159,777,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_GAUL,170,127,24,64,11,47,8,84,322,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_MAYA,231,296,47,103,38,82,5,61,345,6,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_VILNIUS,12,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_JOHANNESBURG,15,17,2,9,23,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_LAHORE,15,12,1,9,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
285,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_POLAND,130,118,14,55,0,31,8,205,720,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_NORWAY,81,64,7,44,0,18,4,94,433,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_MAPUCHE,80,78,12,60,4,33,4,106,516,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_GERMANY,132,74,23,61,10,77,4,166,784,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_GAUL,170,127,24,65,11,47,8,89,327,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_MAYA,232,302,47,103,38,82,5,61,345,7,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_VILNIUS,12,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_JOHANNESBURG,15,17,2,9,23,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_LAHORE,15,15,1,10,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
286,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_POLAND,131,118,14,56,0,34,8,211,726,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_NORWAY,81,64,7,44,0,18,4,96,435,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_MAPUCHE,80,82,12,28,4,33,4,110,520,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_GERMANY,133,74,23,61,10,77,4,173,791,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_GAUL,171,129,24,66,11,47,8,94,332,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_MAYA,233,322,47,104,38,82,5,61,345,9,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_VILNIUS,12,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_JOHANNESBURG,15,17,2,9,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_LAHORE,15,15,2,10,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
287,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_POLAND,132,118,14,56,0,34,8,217,732,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_NORWAY,81,67,7,45,0,18,4,98,437,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_MAPUCHE,80,82,12,28,4,33,4,114,524,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_GERMANY,134,74,23,61,10,77,4,180,798,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_GAUL,172,132,25,66,11,47,8,99,337,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_MAYA,234,323,47,105,38,86,5,60,345,10,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_VILNIUS,12,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_JOHANNESBURG,15,17,2,9,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_LAHORE,15,15,2,10,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
288,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_POLAND,133,118,14,57,0,34,8,223,738,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_NORWAY,81,69,7,45,0,18,4,101,440,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_MAPUCHE,80,83,12,28,4,33,4,117,527,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_GERMANY,135,74,23,61,10,81,4,187,805,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_GAUL,179,132,25,67,11,47,8,104,342,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_MAYA,234,323,47,133,38,86,5,29,345,10,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_VILNIUS,12,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_JOHANNESBURG,15,17,2,9,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_LAHORE,15,15,2,10,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
289,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_POLAND,133,124,15,57,0,34,8,229,744,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_NORWAY,82,69,7,45,0,18,4,104,443,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_MAPUCHE,80,83,12,28,4,33,4,120,530,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_GERMANY,136,76,23,61,10,85,4,196,814,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_GAUL,179,132,25,68,11,47,8,109,347,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_MAYA,234,335,47,134,38,90,5,28,345,13,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_VILNIUS,12,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_JOHANNESBURG,15,17,2,9,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_LAHORE,15,15,2,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
290,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_POLAND,137,124,15,57,0,34,8,235,750,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_NORWAY,82,66,7,45,0,18,4,107,446,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_MAPUCHE,81,83,12,28,4,33,4,123,533,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_GERMANY,136,76,23,61,10,89,4,205,823,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_GAUL,180,132,25,69,11,52,8,114,352,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_MAYA,235,335,47,132,31,90,5,227,544,13,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_VILNIUS,13,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_JOHANNESBURG,15,17,2,9,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_LAHORE,15,15,2,10,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
291,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_POLAND,137,124,16,57,0,34,8,241,756,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_NORWAY,82,66,7,45,0,18,4,110,449,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_MAPUCHE,81,83,12,28,12,33,4,126,536,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_GERMANY,137,76,23,62,10,89,4,214,832,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_GAUL,182,140,25,69,11,57,8,119,357,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_MAYA,237,335,47,132,53,90,5,225,544,14,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_VILNIUS,13,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_JOHANNESBURG,15,20,2,9,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_LAHORE,15,15,2,10,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
292,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_POLAND,137,124,17,58,0,34,8,247,762,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_NORWAY,83,66,7,45,0,18,4,113,452,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_MAPUCHE,88,83,12,29,12,33,4,129,539,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_GERMANY,138,76,23,62,10,89,4,223,841,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_GAUL,182,140,25,69,11,57,8,124,362,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_MAYA,238,335,47,133,53,90,5,224,544,13,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_VILNIUS,15,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_JOHANNESBURG,15,20,2,9,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_LAHORE,15,15,2,10,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
293,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_POLAND,137,124,17,58,0,34,8,253,768,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_NORWAY,83,66,7,45,0,18,4,116,455,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_MAPUCHE,88,83,12,29,12,33,4,132,542,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_GERMANY,138,76,23,63,10,89,4,232,850,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_GAUL,182,142,25,69,11,57,8,129,367,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_MAYA,238,335,47,132,49,90,5,223,544,13,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_VILNIUS,15,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_JOHANNESBURG,15,20,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_LAHORE,15,15,2,10,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_FEZ,15,18,2,10,22,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
294,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_POLAND,137,124,17,58,0,34,8,259,774,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_NORWAY,83,66,7,45,0,18,4,119,458,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_MAPUCHE,89,83,12,29,4,37,4,135,545,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_GERMANY,139,78,23,63,10,89,4,240,858,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_GAUL,184,130,25,69,11,57,8,104,367,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_MAYA,240,335,47,132,71,98,5,222,544,13,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_VILNIUS,15,16,1,10,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_SAMARKAND,14,21,1,8,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_PRESLAV,14,12,0,8,8,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_JOHANNESBURG,15,20,2,10,24,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_MEXICO_CITY,10,14,0,11,13,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_LAHORE,15,15,2,10,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_PALENQUE,13,18,1,11,14,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
295,CIVILIZATION_ANTIOCH,7,14,0,6,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
