game_id,civilization,game_turn,num_cities,population,techs,civics,yields_science,yields_culture,yields_production,buildings,districts,current_score,science_per_city,population_per_city,buildings_per_city,development_index,science_rank,cities_rank,score_rank,population_rank,final_turn,final_score,final_rank,will_win,game_session
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,72,3,9,9,7,10,9,34,13,1,82,3.3333333333333335,3.0,4.333333333333333,0.2222222222222222,1,2,4,3,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,72,2,8,9,7,6,9,15,10,1,57,3.0,4.0,5.0,0.2222222222222222,6,4,5,4,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,72,4,10,7,6,8,7,28,13,2,53,2.0,2.5,3.25,0.18055555555555555,4,1,6,2,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,73,1,7,7,6,9,5,9,14,1,107,9.0,7.0,14.0,0.1780821917808219,2,6,1,6,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,73,3,11,6,8,9,16,22,11,1,89,3.0,3.6666666666666665,3.6666666666666665,0.1917808219178082,2,2,2,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,73,2,8,7,6,7,13,14,12,0,86,3.5,4.0,6.0,0.1780821917808219,5,4,3,3,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,73,3,8,9,7,10,9,32,13,1,82,3.3333333333333335,2.6666666666666665,4.333333333333333,0.2191780821917808,1,2,4,3,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,73,2,8,9,7,7,9,16,10,1,60,3.5,4.0,5.0,0.2191780821917808,5,4,5,3,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,73,4,10,7,6,8,7,29,16,2,53,2.0,2.5,4.0,0.1780821917808219,4,1,6,2,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,74,1,7,7,6,9,5,9,14,1,107,9.0,7.0,14.0,0.17567567567567569,2,6,1,5,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,74,3,11,6,9,11,18,19,11,1,88,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.20270270270270271,1,2,2,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,74,2,8,8,6,7,13,15,12,0,86,3.5,4.0,6.0,0.1891891891891892,5,4,3,3,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,74,3,7,9,7,8,9,29,13,1,82,2.6666666666666665,2.3333333333333335,4.333333333333333,0.21621621621621623,3,2,4,5,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,74,2,8,9,7,6,9,15,10,1,60,3.0,4.0,5.0,0.21621621621621623,6,4,5,3,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,74,4,10,8,6,8,7,29,16,2,53,2.0,2.5,4.0,0.1891891891891892,3,1,6,2,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,75,1,8,7,6,10,5,9,14,1,109,10.0,8.0,14.0,0.17333333333333334,2,6,1,5,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,75,3,11,6,9,11,18,20,11,1,96,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.2,1,3,2,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,75,2,9,8,6,7,14,15,12,0,92,3.5,4.5,6.0,0.18666666666666668,6,4,3,3,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,75,4,8,9,7,10,8,35,15,1,83,2.5,2.0,3.75,0.21333333333333335,2,1,4,5,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,75,2,9,9,7,8,10,17,10,1,63,4.0,4.5,5.0,0.21333333333333335,4,4,5,3,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,75,4,10,8,6,8,7,29,16,2,54,2.0,2.5,4.0,0.18666666666666668,4,1,6,2,75,54,6,0,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_NETHERLANDS,76,1,8,8,6,10,5,9,14,1,109,10.0,8.0,14.0,0.18421052631578946,2,6,1,5,77,133,1,1,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_GAUL,76,2,9,9,7,7,10,16,10,1,103,3.5,4.5,5.0,0.21052631578947367,5,4,2,3,77,103,2,0,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_CHINA,76,3,11,7,9,11,18,20,11,1,96,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.21052631578947367,1,3,3,1,77,96,3,0,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_ENGLAND,76,2,9,8,7,7,14,16,14,0,92,3.5,4.5,7.0,0.19736842105263158,5,4,4,3,77,96,3,0,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_ROME,76,4,8,9,7,10,8,35,15,1,83,2.5,2.0,3.75,0.21052631578947367,2,1,5,5,77,84,5,0,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_CANADA,76,4,10,8,6,8,7,29,16,2,54,2.0,2.5,4.0,0.18421052631578946,4,1,6,2,77,56,6,0,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_NETHERLANDS,77,1,8,8,6,10,5,9,14,1,133,10.0,8.0,14.0,0.18181818181818182,3,6,1,5,77,133,1,1,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_GAUL,77,2,10,9,7,8,11,18,10,1,103,4.0,5.0,5.0,0.2077922077922078,5,4,2,3,77,103,2,0,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_ENGLAND,77,2,9,8,7,7,14,16,14,0,96,3.5,4.5,7.0,0.19480519480519481,6,4,3,4,77,96,3,0,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_CHINA,77,3,12,8,9,11,16,23,11,1,96,3.6666666666666665,4.0,3.6666666666666665,0.22077922077922077,1,3,3,1,77,96,3,0,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_ROME,77,4,8,9,8,11,9,36,15,1,84,2.75,2.0,3.75,0.22077922077922077,1,1,5,5,77,84,5,0,Previous_Game
2025-08-02_01:13:58.810318,CIVILIZATION_CANADA,77,4,12,8,7,9,8,30,16,2,56,2.25,3.0,4.0,0.19480519480519481,4,1,6,1,77,56,6,0,Previous_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,10,1,2,0,0,3,1,8,10,0,0,3.0,2.0,10.0,0.0,1,1,4,1,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,11,1,2,1,0,3,1,8,10,0,0,3.0,2.0,10.0,0.09090909090909091,1,1,4,1,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,12,1,2,1,0,3,1,8,10,0,0,3.0,2.0,10.0,0.08333333333333333,1,1,4,2,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,13,1,2,1,0,3,1,8,10,0,0,3.0,2.0,10.0,0.07692307692307693,1,1,4,2,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,14,1,2,1,0,3,1,8,10,0,0,3.0,2.0,10.0,0.07142857142857142,1,1,4,2,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,15,1,2,1,0,3,1,8,10,0,0,3.0,2.0,10.0,0.06666666666666667,2,1,4,3,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,16,1,2,1,1,3,1,8,10,0,0,3.0,2.0,10.0,0.125,2,1,4,3,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,17,1,2,1,1,3,3,8,11,0,0,3.0,2.0,11.0,0.11764705882352941,2,1,4,4,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,18,1,2,1,1,3,3,8,11,0,0,3.0,2.0,11.0,0.1111111111111111,2,1,4,4,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,19,1,2,1,1,3,3,8,11,0,0,3.0,2.0,11.0,0.10526315789473684,3,1,4,4,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,20,1,2,1,1,3,3,8,11,0,0,3.0,2.0,11.0,0.1,3,1,4,5,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,21,1,2,1,1,3,3,8,11,0,0,3.0,2.0,11.0,0.09523809523809523,3,1,4,5,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,22,1,3,1,1,3,4,11,11,0,0,3.0,3.0,11.0,0.09090909090909091,3,1,4,2,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,23,1,3,1,1,3,4,11,11,0,0,3.0,3.0,11.0,0.08695652173913043,3,1,4,2,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,24,1,3,1,1,3,4,11,11,0,0,3.0,3.0,11.0,0.08333333333333333,3,1,4,2,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,25,1,3,1,1,3,4,11,11,0,0,3.0,3.0,11.0,0.08,3,1,4,2,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,26,1,3,1,2,3,4,11,11,0,0,3.0,3.0,11.0,0.11538461538461539,3,1,4,2,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,27,1,3,2,2,3,4,11,11,0,0,3.0,3.0,11.0,0.14814814814814814,3,2,4,3,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,28,1,3,2,2,3,4,11,11,0,0,3.0,3.0,11.0,0.14285714285714285,4,2,4,4,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,29,1,3,2,2,3,4,11,11,0,0,3.0,3.0,11.0,0.13793103448275862,4,2,4,4,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,30,1,3,2,2,3,4,11,11,0,0,3.0,3.0,11.0,0.13333333333333333,4,2,4,4,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,31,1,3,2,2,3,4,11,11,0,0,3.0,3.0,11.0,0.12903225806451613,4,2,4,4,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,32,1,3,2,2,3,4,11,11,0,0,3.0,3.0,11.0,0.125,4,2,4,4,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,33,1,3,2,2,3,4,11,11,0,0,3.0,3.0,11.0,0.12121212121212122,4,2,4,4,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,34,1,3,3,3,3,4,11,11,0,0,3.0,3.0,11.0,0.17647058823529413,4,2,4,4,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,35,1,3,3,3,3,4,11,11,0,0,3.0,3.0,11.0,0.17142857142857143,5,2,4,5,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,36,1,3,3,3,3,4,11,11,0,0,3.0,3.0,11.0,0.16666666666666666,5,2,4,5,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,37,1,3,3,3,3,4,11,11,0,0,3.0,3.0,11.0,0.16216216216216217,5,2,4,5,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,38,1,3,3,3,3,4,11,11,0,0,3.0,3.0,11.0,0.15789473684210525,5,2,4,5,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,39,1,3,3,3,3,4,11,11,0,0,3.0,3.0,11.0,0.15384615384615385,5,2,4,5,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,40,1,3,3,3,3,4,11,11,0,0,3.0,3.0,11.0,0.15,5,2,4,5,41,0,1,1,Current_Game
2025-08-02_10:49:38.059931,CIVILIZATION_INDONESIA,41,1,3,3,3,3,4,11,11,0,0,3.0,3.0,11.0,0.14634146341463414,1,1,1,1,41,0,1,1,Current_Game
